StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
1849;;Sonnergasse;;;0;0
1850;60200863;Meidling Hauptstraße U;Wien;49000001;16.3285422;48.1835349
1851;60201319;Steinsee;Wien;49000001;16.3204753;48.1516250
1852;60201117;Rossakgasse;Wien;49000001;16.3216701;48.1477113
1853;60200413;Goldhammergasse;Wien;49000001;16.3225145;48.1446304
1854;60200867;Meischlgasse;Wien;49000001;16.3235386;48.1413816
1855;60200923;Erlaaer Spitz;Wien;49000001;16.3239697;48.1378927
1856;60200150;Hetmanekgasse;Wien;49000001;16.3175827;48.1374970
1863;60201007;Perfektastraße U;Wien;49000001;16.3127228;48.1367836
1864;;Bobiesgasse;;;0;0
1865;60200923;Erlaaer Spitz;Wien;49000001;16.3239697;48.1377428
1866;60200867;Meischlgasse;Wien;49000001;16.3237721;48.1414895
1867;60200413;Goldhammergasse;Wien;49000001;16.3230175;48.1440070
1868;60201117;Rossakgasse;Wien;49000001;16.3215802;48.1484245
1869;60201074;Laxenburger Straße / Sahulkastraße;Wien;49000001;16.3674662;48.1629329
1870;60201571;Clemens-Holzmeister-Straße;Wien;49000001;16.3471553;48.1679239
1871;;Fa. Perfekta;;;0;0
1872;60200796;Liesinger-Flur-Gasse;Wien;49000001;16.3064256;48.1367357
1873;60200261;Eduard-Kittenberger-Gasse;Wien;49000001;16.3037397;48.1368796
1874;60200059;An den Steinfeldern;Wien;49000001;16.2990864;48.1372932
1875;60200225;Davidgasse;Wien;49000001;16.3564079;48.1756102
1876;60201392;Knöllgasse, Troststraße;Wien;49000001;16.3538118;48.1729564
1877;60201494;Windtenstraße;Wien;49000001;16.3516468;48.1706859
1878;60201312;Stefan-Fadinger-Platz;Wien;49000001;16.3546472;48.1684212
1880;60201312;Stefan-Fadinger-Platz;Wien;49000001;16.3546562;48.1683972
1881;60201494;Windtenstraße;Wien;49000001;16.3517906;48.1703923
1882;60201392;Knöllgasse, Troststraße;Wien;49000001;16.3536052;48.1725969
1883;60200225;Davidgasse;Wien;49000001;16.3561654;48.1752747
1884;60201060;Knöllgasse;Wien;49000001;16.3579440;48.1771377
1887;60200552;Hubermanngasse;Wien;49000001;16.3316683;48.1407282
1888;60200552;Hubermanngasse;Wien;49000001;16.3324409;48.1417412
1889;60200986;Otto-Probst-Platz;Wien;49000001;16.3487363;48.1539623
1890;60201491;Willendorfer Gasse;Wien;49000001;16.3332134;48.1516070
1891;60201322;Sterngasse;Wien;49000001;16.3427356;48.1482327
1892;60200930;Neusteinhof;Wien;49000001;16.3329619;48.1573302
1893;60201322;Sterngasse;Wien;49000001;16.3441190;48.1483526
1894;60201479;Wienerfeld;Wien;49000001;16.3645826;48.1539863
1895;60201265;Sindinggasse;Wien;49000001;16.3706282;48.1534529
1896;60200447;Gußriegelstraße;Wien;49000001;16.3585639;48.1672709
1897;60201007;Perfektastraße U;Wien;49000001;16.3140613;48.1367237
1898;60200212;Computerstraße;Wien;49000001;16.3416486;48.1578635
1899;60200183;Computerstraße, Gutheil-Schoder-Gasse;Wien;49000001;16.3371390;48.1599309
1903;60200724;Inzersdorf, Kolpingstraße;Wien;49000001;16.3422954;48.1411717
1905;60201098;Richard-Strauss-Straße;Wien;49000001;16.3382709;48.1376769
1907;60200174;Brunner Straße / Erlaaer Straße;Wien;49000001;16.2963555;48.1463627
1908;60200093;Atzgersdorf, Kirchenplatz;Wien;49000001;16.2950530;48.1473576
1909;60200214;Corvinusgasse;Wien;49000001;16.2806260;48.1443847
1910;60200793;Liesing, Schulzentrum;Wien;49000001;16.2803296;48.1402306
1911;60200793;Liesing, Schulzentrum;Wien;49000001;16.2806889;48.1406023
1912;60200214;Corvinusgasse;Wien;49000001;16.2807787;48.1445585
1913;60200788;Liesing S;Wien;49000001;16.2832491;48.1347873
1914;60201054;Purkytgasse;Wien;49000001;16.3332314;48.1502225
1915;60201195;Schwarzenhaidestraße;Wien;49000001;16.3287398;48.1527697
1916;60200212;Computerstraße;Wien;49000001;16.3409389;48.1578755
1918;60200163;Breiteneckergasse;Wien;49000001;16.3294854;48.1441629
1919;60201269;Sobotagasse;Wien;49000001;16.3302580;48.1442948
1920;60201389;Triesterstraße / Rossakgasse;Wien;49000001;16.3326475;48.1460690
1921;60200231;Dobrowskygasse;Wien;49000001;16.3324588;48.1432698
1922;60200586;Inzersdorf, Zetschegasse;Wien;49000001;16.3303388;48.1386600
1923;60201388;Traviatagasse;Wien;49000001;16.3416396;48.1434796
1924;60200086;Arthaberplatz;Wien;49000001;16.3722991;48.1731121
1925;60200760;Laxenburger Straße / Troststraße;Wien;49000001;16.3688496;48.1694098
1926;60201393;Neilreichgasse / Troststraße;Wien;49000001;16.3648251;48.1699549
1927;60201322;Sterngasse;Wien;49000001;16.3456910;48.1485504
1928;60201078;Raxstraße;Wien;49000001;16.3651665;48.1660666
1929;60201388;Traviatagasse;Wien;49000001;16.3406425;48.1440430
1930;60201393;Neilreichgasse / Troststraße;Wien;49000001;16.3643580;48.1697393
1931;60200760;Laxenburger Straße / Troststraße;Wien;49000001;16.3699994;48.1691641
1932;60200086;Arthaberplatz;Wien;49000001;16.3719488;48.1718421
1933;60201058;Quellenplatz;Wien;49000001;16.3734400;48.1753346
1934;60200231;Dobrowskygasse;Wien;49000001;16.3314168;48.1437313
1935;60200677;Kinskygasse;Wien;49000001;16.3310395;48.1461469
1936;60201054;Purkytgasse;Wien;49000001;16.3336446;48.1499289
1937;60201576;Speditionsstraße;Wien;49000001;16.4238894;48.1560777
1938;60201095;Reumannplatz U;Wien;49000001;16.3783897;48.1739568
1939;60201573;Troststraße;Wien;49000001;16.3805277;48.1684991
1940;60200760;Laxenburger Straße / Troststraße;Wien;49000001;16.3701791;48.1687148
1941;60200761;Grenzackerstraße;Wien;49000001;16.3679962;48.1646586
1942;60201230;Sibeliusstraße;Wien;49000001;16.3665858;48.1589362
1943;60201753;Franz-Schreker-Gasse;Wien;49000001;16.3629117;48.1532851
1944;60200971;Oberlaaer Straße;Wien;49000001;16.3610612;48.1477772
1945;60201239;Siedlung Blumental;Wien;49000001;16.3612319;48.1459431
1946;60200580;Inzersdorf, Friedhof;Wien;49000001;16.3540453;48.1477592
1947;60201012;Pfarrgasse;Wien;49000001;16.3475954;48.1496712
1949;60201195;Schwarzenhaidestraße;Wien;49000001;16.3280122;48.1524341
1950;60201499;Alterlaa U;Wien;49000001;16.3171246;48.1506301
1951;60200204;Carlbergergasse;Wien;49000001;16.2973886;48.1412497
1952;60200035;Altmannsdorfer Straße;Wien;49000001;16.3159388;48.1652517
1953;60200581;Inzersdorf, Großmarkt;Wien;49000001;16.3578183;48.1356326
1955;60201479;Wienerfeld;Wien;49000001;16.3642322;48.1546455
1957;60201437;Wagner-Schönkirch-Gasse;Wien;49000001;16.3633339;48.1434196
1958;60201479;Wienerfeld;Wien;49000001;16.3642412;48.1542859
1961;60200774;Leopoldigasse;Wien;49000001;16.2929599;48.1414295
1962;60200774;Leopoldigasse;Wien;49000001;16.2912262;48.1418611
1963;60201499;Alterlaa U;Wien;49000001;16.3170437;48.1510316
1964;60201319;Steinsee;Wien;49000001;16.3210682;48.1519486
1965;60201195;Schwarzenhaidestraße;Wien;49000001;16.3287218;48.1522842
1966;60201054;Purkytgasse;Wien;49000001;16.3353784;48.1499109
1967;60201012;Pfarrgasse;Wien;49000001;16.3472002;48.1487841
1968;60200580;Inzersdorf, Friedhof;Wien;49000001;16.3499041;48.1477832
1969;60201239;Siedlung Blumental;Wien;49000001;16.3615912;48.1458232
1970;60200971;Oberlaaer Straße;Wien;49000001;16.3615103;48.1482147
1971;60201479;Wienerfeld;Wien;49000001;16.3647802;48.1547354
1972;60201230;Sibeliusstraße;Wien;49000001;16.3666667;48.1589302
1973;60201223;Selma-Lagerlöf-Gasse;Wien;49000001;16.3758025;48.1511995
1974;60200761;Grenzackerstraße;Wien;49000001;16.3688586;48.1654974
1975;60201538;Kurt-Tichy-Gasse;Wien;49000001;16.3897264;48.1405183
1976;60201538;Kurt-Tichy-Gasse;Wien;49000001;16.3897983;48.1405903
1977;60201223;Selma-Lagerlöf-Gasse;Wien;49000001;16.3763685;48.1509417
1978;60200608;Josef-Enslein-Platz;Wien;49000001;16.3716344;48.1518108
1979;60201327;Stockholmer Platz;Wien;49000001;16.3820009;48.1497431
1980;60201123;Rothneusiedl;Wien;49000001;16.3823602;48.1467583
1981;60200524;Himberger Straße;Wien;49000001;16.3825489;48.1426703
1982;60200349;Franzosenweg;Wien;49000001;16.3831957;48.1400328
1983;;Weidelstraße;;;0;0
1984;60200565;Hämmerlegasse;Wien;49000001;16.3937778;48.1389538
1985;60200143;Bischofgasse;Wien;49000001;16.3978023;48.1380366
1986;60200776;Leopoldsdorfer Straße;Wien;49000001;16.3993204;48.1379466
1987;60200970;Oberlaaer Platz;Wien;49000001;16.4041174;48.1374671
1988;60200600;Johann-Friedl-Gasse;Wien;49000001;16.4073065;48.1370294
1989;60201411;Unterlaaer Straße;Wien;49000001;16.4120945;48.1358364
1990;60200794;Sebastianbrücke;Wien;49000001;16.4143582;48.1346854
1991;60201409;Unterlaa;Wien;49000001;16.4145648;48.1328208
1992;60200794;Sebastianbrücke;Wien;49000001;16.4145828;48.1345055
1993;60201411;Unterlaaer Straße;Wien;49000001;16.4121753;48.1359084
1994;60200600;Johann-Friedl-Gasse;Wien;49000001;16.4072885;48.1371014
1995;60200970;Oberlaaer Platz;Wien;49000001;16.4042522;48.1375929
1996;60200776;Leopoldsdorfer Straße;Wien;49000001;16.3998415;48.1380246
1997;60200143;Bischofgasse;Wien;49000001;16.3978023;48.1381025
1998;60200565;Hämmerlegasse;Wien;49000001;16.3946672;48.1387619
1999;;Weidelstraße;;;0;0
2000;60200349;Franzosenweg;Wien;49000001;16.3831957;48.1401347
2001;;Berlepschgasse;;;0;0
2002;60201123;Rothneusiedl;Wien;49000001;16.3825758;48.1468062
2003;60201327;Stockholmer Platz;Wien;49000001;16.3819380;48.1498510
2004;60200608;Josef-Enslein-Platz;Wien;49000001;16.3714547;48.1519067
2005;60200760;Laxenburger Straße / Troststraße;Wien;49000001;16.3704665;48.1686549
2006;60201191;Ettenreichgasse, Schulzentrum;Wien;49000001;16.3742215;48.1685111
2007;60201095;Reumannplatz U;Wien;49000001;16.3776082;48.1740107
2008;60201437;Wagner-Schönkirch-Gasse;Wien;49000001;16.3634148;48.1436114
2009;60200425;Enkplatz, Grillgasse;Wien;49000001;16.4159932;48.1744481
2010;60201193;Schwarzenbergplatz;Wien;49000001;16.3748054;48.2016260
2011;60201522;Zentralfriedhof 3.Tor;Wien;49000001;16.4485571;48.1522603
2012;60201407;Unteres Belvedere;Wien;49000001;16.3797641;48.1972490
2013;60201091;Rennweg S;Wien;49000001;16.3860433;48.1945963
2014;60200688;Kleistgasse;Wien;49000001;16.3902115;48.1936442
2015;60200461;Oberzellergasse;Wien;49000001;16.3952600;48.1917039
2016;60201425;St. Marx S;Wien;49000001;16.4000301;48.1886437
2017;60201191;Ettenreichgasse, Schulzentrum;Wien;49000001;16.3739520;48.1687867
2018;60200805;Litfaßstraße;Wien;49000001;16.4061027;48.1833373
2019;60200885;Molitorgasse;Wien;49000001;16.4076837;48.1819776
2020;60200399;Zippererstraße U;Wien;49000001;16.4107201;48.1794919
2021;60200702;Hauffgasse;Wien;49000001;16.4123191;48.1779165
2023;60200160;Braunhubergasse;Wien;49000001;16.4184186;48.1720458
2024;60201260;Simmering S U;Wien;49000001;16.4202781;48.1701586
2025;60200314;Fickeysstraße;Wien;49000001;16.4236738;48.1669533
2026;60201463;Weißenböckstraße;Wien;49000001;16.4283989;48.1622259
2027;60201520;Zentralfriedhof 1.Tor;Wien;49000001;16.4330881;48.1591639
2028;60201521;Zentralfriedhof 2.Tor;Wien;49000001;16.4415592;48.1546455
2029;60201522;Zentralfriedhof 3.Tor;Wien;49000001;16.4476139;48.1529255
2030;60201521;Zentralfriedhof 2.Tor;Wien;49000001;16.4423408;48.1544477
2031;60201520;Zentralfriedhof 1.Tor;Wien;49000001;16.4331420;48.1592058
2032;60201463;Weißenböckstraße;Wien;49000001;16.4288660;48.1618963
2033;60200314;Fickeysstraße;Wien;49000001;16.4238355;48.1670312
2034;60201260;Simmering S U;Wien;49000001;16.4204308;48.1702425
2035;60200160;Braunhubergasse;Wien;49000001;16.4190295;48.1715785
2036;60200425;Enkplatz U, Grillgasse;Wien;49000001;16.4166310;48.1739628
2037;;Zentralfriedhof 3.Tor;;;0;0
2038;60200702;Hauffgasse;Wien;49000001;16.4129658;48.1774972
2039;60200399;Zippererstraße U;Wien;49000001;16.4105494;48.1794080
2040;60200885;Molitorgasse;Wien;49000001;16.4082317;48.1815943
2041;60200805;Litfaßstraße;Wien;49000001;16.4049080;48.1845232
2042;;Trappweg;;;0;0
2043;60201425;St. Marx S;Wien;49000001;16.4001379;48.1886976
2044;60200461;Oberzellergasse;Wien;49000001;16.3953139;48.1917458
2045;60200688;Kleistgasse;Wien;49000001;16.3902924;48.1936921
2046;60201091;Rennweg S;Wien;49000001;16.3868249;48.1943807
2047;60201407;Unteres Belvedere;Wien;49000001;16.3801953;48.1970694
2048;;Heizwerkstraße;;;0;0
2049;;Heizwerkstraße;;;0;0
2050;60201522;Zentralfriedhof, 3.Tor;Wien;49000001;16.4496530;48.1523382
2051;60201523;Zentralfriedhof, 4.Tor;Wien;49000001;16.4526534;48.1516490
2052;60201525;Hauptwerkstätte;Wien;49000001;16.4579265;48.1497491
2053;60200294;Etrichstraße;Wien;49000001;16.4619330;48.1480769
2054;60200228;Deutschstraße;Wien;49000001;16.3584740;48.1397091
2055;60204718;Schwechat, Brauerei;Schwechat;43007040;16.4691465;48.1452298
2056;60205960;Schwechat, Wiener Straße;Schwechat;43007040;16.4723535;48.1433057
2057;60204718;Schwechat, Brauerei;Schwechat;43007040;16.4692094;48.1454576
2058;60201260;Simmering S U;Wien;49000001;16.4195774;48.1694876
2059;60200294;Etrichstraße;Wien;49000001;16.4611335;48.1486942
2060;60201525;Hauptwerkstätte;Wien;49000001;16.4580703;48.1498510
2061;60201523;Zentralfriedhof 4.Tor;Wien;49000001;16.4527073;48.1517448
2062;;Südrandstraße;;;0;0
2063;;Südrandstraße;;;0;0
2064;60200708;Kornauthgasse;Wien;49000001;16.3667745;48.1609316
2065;60201260;Simmering S U;Wien;49000001;16.4199727;48.1696015
2066;60201406;Unter der Kirche;Wien;49000001;16.4270514;48.1722075
2067;60201111;Rohrhofergasse;Wien;49000001;16.4293152;48.1714826
2068;60200800;Lindenbauergasse;Wien;49000001;16.4319113;48.1697692
2069;60200332;Florian-Hedorfer-Straße;Wien;49000001;16.4313274;48.1659528
2070;60200040;Am Himmelreich;Wien;49000001;16.4376246;48.1639995
2071;60200571;Hörtengasse;Wien;49000001;16.4444787;48.1623577
2072;60200270;Luzegasse;Wien;49000001;16.4500124;48.1607818
2073;60200684;Klebindergraben;Wien;49000001;16.4535966;48.1604822
2074;60200147;Bleriotgasse;Wien;49000001;16.4255602;48.1707338
2075;60200991;Pantucekgasse;Wien;49000001;16.4573606;48.1597272
2076;;Trappweg;;;0;0
2077;60200815;Anton-Stilling-Platz;Wien;49000001;16.4195595;48.1669653
2078;60200722;Kronfußgasse;Wien;49000001;16.3593993;48.1395173
2079;60200722;Kronfußgasse;Wien;49000001;16.3596329;48.1393374
2081;;Am Kanal, Hasenleitengasse;;;0;0
2082;60201162;Hasenleitengasse, Schemmerlstraße;Wien;49000001;16.4181851;48.1627232
2083;60201406;Unter der Kirche;Wien;49000001;16.4269257;48.1725370
2084;60200332;Florian-Hedorfer-Straße;Wien;49000001;16.4316957;48.1653536
2085;60200638;Kaiserebersdorfer Friedhof;Wien;49000001;16.4535787;48.1587564
2086;60202006;Schloss Neugebäude;Wien;49000001;16.4478384;48.1607578
2087;60200571;Hörtengasse;Wien;49000001;16.4445326;48.1624416
2088;60200040;Am Himmelreich;Wien;49000001;16.4381546;48.1639455
2089;60200332;Florian-Hedorfer-Straße;Wien;49000001;16.4315340;48.1659348
2090;60200800;Lindenbauergasse;Wien;49000001;16.4320820;48.1696314
2091;60201111;Rohrhofergasse;Wien;49000001;16.4294230;48.1715186
2092;60200147;Bleriotgasse;Wien;49000001;16.4256770;48.1711951
2093;60200005;Adamovichgasse;Wien;49000001;16.3383338;48.1425504
2094;60200741;Lamezanstraße;Wien;49000001;16.3368785;48.1405603
2095;60200700;Inzersdorf, Slamastraße;Wien;49000001;16.3417384;48.1390677
2096;60200321;Pfarrgasse, Traviatagasse;Wien;49000001;16.3432027;48.1424665
2097;60200815;Anton-Stilling-Platz;Wien;49000001;16.4196134;48.1662823
2099;60201260;Simmering S U;Wien;49000001;16.4201613;48.1694637
2100;60201040;Praterstern S U;Wien;49000001;16.3916039;48.2181784
2101;60201427;Vivariumstraße;Wien;49000001;16.3931310;48.2142159
2102;60200730;Kurzbauergasse;Wien;49000001;16.3964099;48.2122046
2103;60200609;Josef-Gall-Gasse;Wien;49000001;16.3978113;48.2098220
2104;60201497;Wittelsbachstraße;Wien;49000001;16.3988533;48.2063318
2105;60200359;Friedensgasse;Wien;49000001;16.4024106;48.2035778
2106;60200817;Lukschgasse;Wien;49000001;16.4056176;48.2028055
2107;;Stadionallee;;;0;0
2108;60201206;Stadionbrücke;Wien;49000001;16.4116633;48.1972310
2109;60201199;Schlachthausgasse;Wien;49000001;16.4075310;48.1939616
2111;60201206;Stadionbrücke;Wien;49000001;16.4111512;48.1972789
2112;60200817;Lukschgasse;Wien;49000001;16.4052852;48.2024582
2113;60200359;Friedensgasse;Wien;49000001;16.4027340;48.2029372
2114;60201497;Wittelsbachstraße / Schüttelstraße;Wien;49000001;16.3980358;48.2062720
2115;60200609;Josef-Gall-Gasse;Wien;49000001;16.3971465;48.2092413
2116;60200730;Kurzbauergasse;Wien;49000001;16.3956553;48.2115102
2117;60200348;Franzensbrücke;Wien;49000001;16.3919542;48.2135813
2127;60201370;Tenschertstraße;Wien;49000001;16.3525362;48.1408061
2128;60200599;Jochen-Rindt-Straße;Wien;49000001;16.3540543;48.1459371
2129;60200697;Kolbegasse;Wien;49000001;16.3600641;48.1445225
2131;60201206;Stadionbrücke;Wien;49000001;16.4117531;48.1971532
2133;;Wasserwiese;;;0;0
2134;;Hauptallee, Lusthausstraße;;;0;0
2135;60200818;Lusthaus, Aspernallee;Wien;49000001;16.4393853;48.1929675
2136;60200453;Lusthaus;Wien;49000001;16.4392236;48.1910931
2137;60200697;Kolbegasse;Wien;49000001;16.3607198;48.1446064
2138;60200599;Jochen-Rindt-Straße;Wien;49000001;16.3546113;48.1459251
2139;60200818;Lusthaus, Aspernallee;Wien;49000001;16.4395380;48.1928956
2140;;Hauptallee, Lusthausstraße;;;0;0
2141;;Wasserwiese;;;0;0
2142;60201370;Tenschertstraße;Wien;49000001;16.3524014;48.1407941
2143;60200228;Deutschstraße;Wien;49000001;16.3583393;48.1396012
2144;60201463;Weißenböckstraße;Wien;49000001;16.4284618;48.1618124
2145;60201463;Weißenböckstraße;Wien;49000001;16.4284169;48.1618724
2146;60201549;Rustenschacherallee;Wien;49000001;16.4113938;48.2012009
2156;60200390;Geringergasse;Wien;49000001;16.4261262;48.1678341
2157;60201667;Jägerstraße U;Wien;49000001;16.3702150;48.2353357
2158;60200235;Floridsdorfer Brücke;Wien;49000001;16.3876693;48.2484617
2159;60200235;Floridsdorfer Brücke;Wien;49000001;16.3880825;48.2487429
2160;60201182;Schottenring U;Wien;49000001;16.3713020;48.2168376
2161;60200962;Obere Donaustraße;Wien;49000001;16.3712121;48.2195251
2162;60200961;Obere Augartenstraße;Wien;49000001;16.3749042;48.2224039
2163;60200380;Gaußplatz;Wien;49000001;16.3703767;48.2259050
2164;60201444;Klosterneuburger Str. / Wallensteinstr.;Wien;49000001;16.3685442;48.2283765
2165;60200389;Gerhardusgasse;Wien;49000001;16.3665858;48.2313925
2166;60201470;Wexstraße;Wien;49000001;16.3662984;48.2359281
2167;60201667;Jägerstraße U;Wien;49000001;16.3698198;48.2361794
2168;60200569;Höchstädtplatz;Wien;49000001;16.3764673;48.2389795
2169;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3797282;48.2442144
2170;60200554;Hubertusdamm;Wien;49000001;16.3921339;48.2505912
2171;60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3949906;48.2537315
2172;60200334;Floridsdorf S U;Wien;49000001;16.3996169;48.2571706
2173;60200050;Am Spitz;Wien;49000001;16.3972363;48.2583189
2174;60200943;Nordbrücke;Wien;49000001;16.3957182;48.2610521
2175;60200699;Koloniestraße;Wien;49000001;16.3934634;48.2656807
2176;60200548;Hopfengasse;Wien;49000001;16.3919003;48.2690473
2177;60201495;Winkeläckerstraße;Wien;49000001;16.3898791;48.2734838
2178;60200102;Autokaderstraße;Wien;49000001;16.3882173;48.2771668
2179;60201135;Rußbergstraße;Wien;49000001;16.3835730;48.2876879
2180;60200260;Edmund-Hawranek-Platz;Wien;49000001;16.3866542;48.2914654
2181;60200260;Strebersdorf, Meriangasse;Wien;49000001;16.3866542;48.2914654
2182;60201135;Rußbergstraße;Wien;49000001;16.3834203;48.2877477
2183;60200102;Autokaderstraße;Wien;49000001;16.3881095;48.2771488
2184;60201495;Winkeläckerstraße;Wien;49000001;16.3897893;48.2734360
2185;60200548;Hopfengasse;Wien;49000001;16.3920441;48.2685450
2186;60200699;Koloniestraße;Wien;49000001;16.3930592;48.2662906
2187;60200943;Nordbrücke;Wien;49000001;16.3955655;48.2610222
2188;60200050;Am Spitz;Wien;49000001;16.3975058;48.2582292
2189;60200334;Floridsdorf S U;Wien;49000001;16.3994552;48.2572185
2190;60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3949007;48.2538212
2191;60200554;Hubertusdamm;Wien;49000001;16.3920441;48.2506331
2192;60201554;Bahnsteggasse;Wien;49000001;16.4018447;48.2649212
